sourcecode,latnad27,lonnad27,elevngvd29m,obsgrvless976000mg,itc,otc,faanom,cbanom267,latnad83,lonnad83,elevngvd88m
9683it,44.525002,-110.46667,2391,3857.68,0.92,1.08,18.74,-248.41,44.5249432,-110.4674299,2392.4
4687HG27,44.396667,-110.46433,2384.1,3860.01,0,0.43,30.55,-237.39,44.3966089,-110.4650892,2385.46
4687HG38,44.319168,-110.46416,2461.2,3855.56,0.23,0.94,56.87,-218.94,44.3191101,-110.4649186,2462.55
9021W 10,44.524166,-110.45834,2390.7,3864.76,0.39,0.9,25.8,-242.02,44.5241073,-110.4590995,2392.09
2150 ngs,44.524666,-110.45834,2389.9,3865.1,0.41,0.92,25.85,-241.85,44.5246073,-110.4590995,2391.29
21501289,44.524666,-110.45834,2389.9,3865.14,0.41,0.92,25.89,-241.81,44.5246073,-110.4590995,2391.29
9021 11A,44.645832,-110.45766,2343.7,3881.41,0.04,0.76,16.95,-246.11,44.6457712,-110.4584184,2345.09
2150 ngs,44.469833,-110.45717,2357.3,3867.1,0.07,0.57,22.76,-241.98,44.4697748,-110.4579294,2358.65
21501005,44.470001,-110.45717,2357.3,3867.1,0.08,0.58,22.75,-241.97,44.4699428,-110.4579294,2358.65
9022YS09,44.722332,-110.45683,2443.3,3867.48,5.45,1.22,26.79,-241.53,44.7222699,-110.4575877,2444.69
764 ngs,44.474834,-110.45667,2363.4,3865.5,0.57,0.63,22.59,-242.27,44.4747758,-110.4574294,2364.76
764C683,44.474998,-110.45667,2363.4,3865.47,0.61,0.63,22.55,-242.27,44.4749398,-110.4574294,2364.76
90211376,44.770332,-110.45517,2628,3851.46,0.31,2.23,63.33,-229.73,44.77027,-110.4559273,2629.43
21500833,44.640499,-110.455,2343.9,3880.71,0.03,0.75,16.8,-246.3,44.6404383,-110.4557583,2345.29
2150 ngs,44.640335,-110.45483,2343.9,3880.71,0.03,0.75,16.81,-246.29,44.6402743,-110.4555883,2345.29
96833mdc,44.752666,-110.4545,2628,3851.42,4.44,2.59,64.89,-223.68,44.7526041,-110.4552573,2629.39
902111A2,44.640167,-110.45383,2345,3880.21,0.03,0.75,16.67,-246.56,44.6401063,-110.4545883,2346.39
21500818,44.785,-110.4525,2697.5,3835.96,0.99,2.76,67.91,-231.69,44.784938,-110.4532571,2698.97
2150 ngs,44.784832,-110.45233,2697.5,3836,1.04,2.76,67.97,-231.58,44.78477,-110.4530871,2698.97
9683ayge,44.650002,-110.45,2353,3882.73,0.49,0.85,20.76,-242.8,44.6499412,-110.450758,2354.39
21500204,44.943832,-110.45,2012.3,4005.86,0.52,2.61,12.3,-211.35,44.9437694,-110.4507564,2013.54
3578 ngs,44.828335,-110.44984,2461,3876.5,2.55,1.88,31.67,-240.87,44.8282728,-110.4505969,2462.45
2150 ngs,44.943832,-110.44984,2012.3,4005.9,0.53,2.61,12.34,-211.3,44.9437694,-110.4505964,2013.54
96837mdc,44.82,-110.4495,2631,3849.48,0.78,3.15,57.78,-234.23,44.8199379,-110.4502569,2632.46
2150 ngs,44.249832,-110.44667,2271.1,3887.5,0.08,1.29,36.51,-217.86,44.2497735,-110.4474273,2272.39
21501258,44.25,-110.44667,2271.1,3887.46,0.07,1.29,36.46,-217.93,44.2499415,-110.4474273,2272.39
2150 ngs,44.804333,-110.44667,2697.8,3833.1,1.32,3.59,63.4,-235.08,44.804271,-110.4474268,2699.29
21500819,44.804501,-110.44667,2697.8,3833.1,1.32,3.59,63.38,-235.1,44.804439,-110.4474268,2699.29
764 ngs,44.824833,-110.44667,2676.1,3831.8,1.99,4.36,53.56,-241.06,44.8247709,-110.4474268,2677.55
96838mdc,44.831333,-110.446,2554,3866.18,0.43,2.57,49.73,-234.62,44.8312709,-110.4467567,2555.44
4687V007,44.681667,-110.44566,2447.5,3861.12,0.24,0.82,25.4,-248.99,44.6816056,-110.4464176,2448.9
21500820,44.823833,-110.4445,2667,3840.72,1.39,4.04,59.76,-234.76,44.8237709,-110.4452567,2668.45
2150 ngs,44.823833,-110.44434,2667,3840.71,1.44,4.04,59.75,-234.72,44.8237709,-110.4450967,2668.45
35781627,44.477501,-110.44167,2364.3,3864.06,0.44,0.57,21.19,-243.96,44.4774429,-110.4424288,2365.65
3578 ngs,44.486668,-110.44167,2364.3,3864.1,1.95,0.65,20.4,-243.16,44.4866098,-110.4424288,2365.65
9022YS03,44.935833,-110.44117,1990.6,4007.11,0.58,2.42,7.59,-213.76,44.9357705,-110.4419261,1991.86
90218450,44.533669,-110.43933,2357.9,3870.61,0.7,0.96,20.68,-243.11,44.5336103,-110.4400885,2359.28
764 ngs,44.626667,-110.43833,2361.6,3875.8,0.07,0.77,18.59,-246.43,44.6266066,-110.4390877,2363
764C686,44.626667,-110.43833,2361.6,3875.78,0.07,0.77,18.57,-246.45,44.6266066,-110.4390877,2363
90212676,44.630165,-110.438,2364.4,3875.64,0.01,0.78,18.98,-246.4,44.6301045,-110.4387577,2365.8
4687A,44.685333,-110.4365,2397.8,3872.11,0.07,0.76,20.75,-248.33,44.6852715,-110.4372572,2399.21
4687V034,44.7425,-110.43483,2478,3860.89,2.83,2.24,29.06,-244.73,44.7424375,-110.4355867,2479.39
9683ashb,44.799999,-110.43333,3122,3727.04,7.99,17.06,88.41,-237.17,44.7999371,-110.4340864,3123.5
9021 277,44.531334,-110.43233,2360.1,3868.85,0.03,0.76,19.81,-245.09,44.5312754,-110.4330882,2361.48
21501002,44.532501,-110.432,2357.3,3870.62,0.04,0.79,20.61,-243.94,44.5324424,-110.4327582,2358.68
2150 ngs,44.532333,-110.43183,2357.3,3870.6,0.03,0.78,20.61,-243.96,44.5322744,-110.4325882,2358.68
764C684,44.529999,-110.43,2352.1,3869.28,0.02,0.74,17.9,-246.14,44.5299404,-110.4307581,2353.48
4687V006,44.678333,-110.43,2465.8,3857.17,0.42,0.82,27.39,-248.87,44.6782717,-110.430757,2467.21
764 ngs,44.529835,-110.42983,2352.1,3869.3,0.02,0.74,17.93,-246.11,44.5297765,-110.4305881,2353.48
2150 ngs,44.847168,-110.42834,2443.9,3887.5,1.03,2.29,35.69,-236.04,44.8471059,-110.429096,2445.29
21500821,44.847168,-110.42834,2443.9,3887.54,1.03,2.29,35.73,-236,44.8471059,-110.429096,2445.29
4687HG26,44.326832,-110.42667,2713,3809.03,0.58,2.9,87.23,-214.37,44.3267745,-110.427427,2714.34
90218401,44.689835,-110.42633,2369.8,3874.1,0.72,1.13,13.7,-251.22,44.6897734,-110.4270867,2371.22
2150 ngs,44.540333,-110.42384,2357.3,3871,0.06,0.83,20.28,-244.21,44.5402743,-110.4245978,2358.68
21501001,44.540333,-110.42384,2357.3,3871.01,0.06,0.83,20.29,-244.2,44.5402743,-110.4245978,2358.68
4687V033,44.7645,-110.42384,2516.1,3865.11,0.4,2.15,43.03,-237.53,44.7644384,-110.4245961,2517.52
2150 ngs,44.370335,-110.42133,2357.3,3880.5,0.23,1.05,45.17,-218.93,44.3702774,-110.422087,2358.64
21501233,44.370499,-110.42133,2357.3,3880.46,0.21,1.04,45.11,-219.02,44.3704414,-110.422087,2358.64
90218406,44.576332,-110.42083,2596.9,3823.43,0.3,1.36,43.28,-247.19,44.5762726,-110.4215874,2598.29
21501004,44.505833,-110.42,2357.3,3869.39,0.03,0.54,21.8,-243.01,44.505775,-110.4207579,2358.65
9021 177,44.544834,-110.42,2368,3867.81,0.06,0.85,19.98,-245.68,44.5447752,-110.4207576,2369.38
2150 ngs,44.505833,-110.41983,2357.3,3869.4,0.03,0.54,21.81,-243,44.505775,-110.4205878,2358.65
90212776,44.618832,-110.41983,2351.2,3877.03,0.22,1.11,17.33,-246.04,44.6187718,-110.420587,2352.6
4687H019,44.564167,-110.4195,2634.6,3813.89,1.52,2.42,46.46,-245.94,44.5641079,-110.4202574,2635.99
9022YS15,44.515335,-110.41833,2366.2,3867.65,0.02,0.53,21.94,-243.89,44.5152768,-110.4190877,2367.56
4687V004,44.622501,-110.4175,2347.8,3879.86,0.57,1.18,18.78,-243.79,44.6224407,-110.4182569,2349.2
21500900,44.916668,-110.4175,1911.1,4016.28,0.24,3.08,-6,-218.13,44.9166057,-110.4182553,1912.36
2150 ngs,44.916668,-110.41734,1911.1,4016.3,0.23,3.07,-5.98,-218.13,44.9166057,-110.4180953,1912.36
90211976,44.853001,-110.416,2336,3909.85,0.45,1.72,24.27,-236.56,44.852939,-110.4167555,2337.37
21501003,44.528667,-110.4155,2357.3,3868.68,0,0.59,19.02,-245.77,44.5286086,-110.4162575,2358.66
2150 ngs,44.528667,-110.41534,2357.3,3868.71,0,0.59,19.05,-245.74,44.5286086,-110.4160975,2358.66
2150 ngs,44.418835,-110.41417,2357.3,3865.21,0,0.41,25.49,-239.48,44.4187773,-110.4149271,2358.63
21501225,44.418835,-110.41417,2357.3,3865.19,0,0.41,25.47,-239.5,44.4187773,-110.4149271,2358.63
58785110,44.415165,-110.41367,2357,3865.32,0,0.41,25.84,-239.1,44.4151073,-110.414427,2358.33
3598 ngs,44.921665,-110.41333,1909.3,4015.8,0.12,2.72,-7.49,-219.9,44.9216027,-110.4140851,1910.56
35781985,44.921665,-110.41333,1909.3,4015.76,0.12,2.72,-7.53,-219.94,44.9216027,-110.4140851,1910.56
764 ngs,44.861668,-110.41167,2183.3,3942.5,2.35,1.7,9.08,-232.8,44.861606,-110.4124253,2184.65
764 ngs,44.916668,-110.41167,1942.5,4009.9,0.39,2.46,-2.71,-218.82,44.9166057,-110.4124251,1943.76
764A026,44.916668,-110.41167,1942.5,4009.87,0.39,2.46,-2.74,-218.85,44.9166057,-110.4124251,1943.76
4687 ngs,44.712166,-110.4115,2516.1,3842.53,0.21,1.07,25.19,-256.65,44.712104,-110.412256,2517.53
90211777,44.914501,-110.41116,1913.5,4015.24,0.24,2.92,-6.11,-218.66,44.9144387,-110.4119151,1914.76
90218426,44.452667,-110.41016,2362.2,3863.19,0.02,0.42,21.92,-243.57,44.4526092,-110.4109171,2363.53
4687H081,44.482834,-110.41016,2357.3,3867,0,0.46,21.49,-243.43,44.4827761,-110.4109173,2358.64
4687V030,44.791668,-110.40916,2941.3,3764.25,3.86,10.2,70.71,-245.75,44.7916064,-110.4099155,2942.77
2150 ngs,44.866165,-110.40833,2233.3,3933.8,0.19,1.57,15.38,-234.38,44.866103,-110.4090851,2234.64
21500822,44.866165,-110.40833,2233.3,3933.81,0.19,1.57,15.39,-234.37,44.866103,-110.4090851,2234.64
21501244,44.451168,-110.407,2357.3,3863.85,0,0.41,21.2,-243.77,44.4511103,-110.407757,2358.63
2150 ngs,44.451168,-110.40683,2357.3,3863.9,0,0.41,21.25,-243.72,44.4511103,-110.4075869,2358.63
4687 ngs,44.289833,-110.4045,2371.6,3872.79,0.66,1.16,49.15,-216.01,44.289776,-110.4052557,2372.93
4687H020,44.576832,-110.4045,2627,3814.81,2.14,2.37,43.89,-247.09,44.5767727,-110.4052566,2628.38
9021WRBS,44.921833,-110.40033,1866,4028.46,0.26,3.16,-8.19,-215.16,44.9217707,-110.4010846,1867.25
21501000,44.549168,-110.4,2365.2,3869.08,0.03,0.72,20,-245.51,44.5491093,-110.4007566,2366.56
764C663,44.864166,-110.4,2183.3,3942.47,0.37,1.53,8.82,-235.2,44.864104,-110.4007548,2184.63
2150 ngs,44.549168,-110.39983,2365.2,3869.1,0.03,0.71,20.02,-245.5,44.5491093,-110.4005866,2366.56
9021Z 10,44.549,-110.3995,2364,3869.16,0.02,0.71,19.72,-245.67,44.5489413,-110.4002566,2365.36
9022YS14,44.609333,-110.39917,2359.2,3875.6,0.4,1.24,19.22,-244.73,44.6092731,-110.3999262,2360.59
4687 ngs,44.538502,-110.39716,2357.3,3867.1,0,0.57,16.55,-248.26,44.5384435,-110.3979166,2358.66
4687 ngs,44.671833,-110.39684,2550.2,3850.99,2.55,1.13,47.81,-235.44,44.6717718,-110.3975957,2551.63
4687H080,44.506668,-110.3965,2357.3,3865.35,0,0.47,17.68,-247.23,44.5066102,-110.3972567,2358.64
21501232,44.373665,-110.395,2357.3,3880.46,0.06,0.64,44.83,-219.85,44.3736077,-110.3957559,2358.62
2150 ngs,44.373665,-110.39484,2357.3,3880.5,0.06,0.64,44.87,-219.81,44.3736077,-110.3955959,2358.62
90212076,44.864834,-110.39417,2161,3947.33,0.51,1.58,6.75,-234.59,44.8647721,-110.3949246,2162.33
21501100,44.552166,-110.393,2360.4,3869.74,0.02,0.71,18.91,-246.09,44.5521073,-110.3937563,2361.77
2150 ngs,44.552166,-110.39283,2360.4,3869.71,0.02,0.71,18.88,-246.12,44.5521073,-110.3935863,2361.77
2150 ngs,44.407166,-110.39167,2357.3,3868.6,0,0.41,29.94,-235.03,44.4071086,-110.392426,2358.61
21501230,44.407166,-110.39167,2357.3,3868.61,0,0.41,29.95,-235.02,44.4071086,-110.392426,2358.61
4687H082,44.484165,-110.39167,2357.3,3864.58,0,0.44,18.95,-245.99,44.4841073,-110.3924265,2358.63
9683ston,44.541668,-110.39167,2360,3869.53,0.01,0.58,19.52,-245.57,44.5416095,-110.3924263,2361.36
764 ngs,44.569832,-110.39167,2370.4,3869.9,0.99,1.09,20.55,-244.21,44.5697729,-110.3924261,2371.77
764C685,44.57,-110.39167,2370.4,3869.87,0.94,1.09,20.5,-244.31,44.5699409,-110.3924261,2371.77
3598 ngs,44.573334,-110.39167,2375,3868.1,1.97,1.13,19.85,-244.41,44.5732748,-110.3924261,2376.38
35781628,44.573334,-110.39167,2375,3868.26,1.97,1.13,20.01,-244.25,44.5732748,-110.3924261,2376.38
9022YS02,44.914001,-110.39133,1903.5,4020.43,1.12,2.61,-3.95,-214.82,44.9139388,-110.3920843,1904.75
9021R 11,44.8895,-110.38966,2010.9,3988.79,0.35,2.2,-0.28,-224.36,44.889438,-110.3904143,2012.17
4687HG21,44.211334,-110.3895,3009.9,3730.57,4.09,10.84,110.69,-212.54,44.2112761,-110.3902549,3011.27
21500823,44.889668,-110.3895,2010.5,3989.26,0.37,2.19,0.05,-223.97,44.889606,-110.3902543,2011.77
2150 ngs,44.889668,-110.38934,2010.5,3989.3,0.4,2.19,0.09,-223.9,44.889606,-110.3900943,2011.77
4687HG25,44.319,-110.38917,2493.2,3850.17,0.32,0.74,61.36,-218.14,44.318943,-110.3899253,2494.52
2150 ngs,44.388832,-110.38883,2357.3,3877.21,0.01,0.46,40.21,-224.7,44.3887747,-110.3895857,2358.61
21501231,44.388832,-110.38883,2357.3,3877.24,0.01,0.46,40.24,-224.67,44.3887747,-110.3895857,2358.61
4099 ngs,44.889832,-110.38834,2009.2,3989.3,0.59,2.17,-0.32,-224,44.88977,-110.3890943,2010.47
40990526,44.889999,-110.38834,2009.2,3989.32,0.6,2.17,-0.32,-223.99,44.889937,-110.3890943,2010.47
21500834,44.607834,-110.388,2352.4,3877.62,0.46,1.32,19.28,-243.77,44.6077741,-110.3887557,2353.79
2150 ngs,44.607834,-110.38783,2352.4,3877.6,0.46,1.32,19.26,-243.79,44.6077741,-110.3885857,2353.79
9021A334,44.607666,-110.38734,2353.4,3877.35,0.41,1.3,19.34,-243.9,44.6076061,-110.3880957,2354.79
21501270,44.524166,-110.387,2357.3,3866.78,0,0.5,17.53,-247.35,44.5241079,-110.3877562,2358.65
2150 ngs,44.524166,-110.38683,2357.3,3866.8,0,0.5,17.55,-247.33,44.5241079,-110.3875862,2358.65
4687 ngs,44.7785,-110.3865,2585,3835.33,2.84,4.46,33.21,-250.29,44.7784387,-110.3872547,2586.44
21503300,44.568001,-110.3855,2374.4,3870.12,0.16,0.83,22.17,-244.13,44.567942,-110.3862559,2375.77
2150 ngs,44.567833,-110.38533,2374.4,3870.1,0.15,0.82,22.16,-244.16,44.567774,-110.3860858,2375.77
9021A 11,44.568169,-110.38517,2375.5,3870.03,0.14,0.82,22.4,-244.05,44.56811,-110.3859258,2376.87
40990524,44.567501,-110.385,2375,3869.99,0.12,0.8,22.27,-244.17,44.567442,-110.3857558,2376.37
4099 ngs,44.567333,-110.38483,2375,3870,0.11,0.8,22.29,-244.15,44.567274,-110.3855858,2376.37
21500835,44.591667,-110.3845,2364.9,3874,0.1,1,20.98,-244.15,44.5916075,-110.3852557,2366.29
4687V013,44.725666,-110.3845,2564.2,3841.01,0.19,1.26,37.27,-249.77,44.7256036,-110.3852549,2565.64
9021B 11,44.591335,-110.38433,2365.9,3873.79,0.1,0.99,21.11,-244.14,44.5912755,-110.3850857,2367.29
2150 ngs,44.591667,-110.38433,2364.9,3874,0.09,1,20.98,-244.16,44.5916075,-110.3850857,2366.29
90218437,44.5135,-110.3825,2359.2,3865.19,0,0.48,17.49,-247.62,44.5134422,-110.383256,2360.54
2150 ngs,44.509167,-110.37833,2357.3,3864.9,0,0.47,17,-247.91,44.5091093,-110.3790859,2358.64
21501271,44.509167,-110.37833,2357.3,3864.89,0,0.47,16.99,-247.92,44.5091093,-110.3790859,2358.64
9683402,44.697166,-110.37833,2594,3828.35,0.08,1.21,36.37,-254.15,44.6971042,-110.3790848,2595.47
90213076,44.578167,-110.37767,2390.4,3866.48,0.24,0.72,22.54,-245.58,44.5781078,-110.3784254,2391.78
9022YS24,44.899834,-110.37767,2013.2,3991.72,0.46,2,2.43,-222,44.899772,-110.3784238,2014.45
9683438,44.793335,-110.3775,2697,3816.46,5.3,8.1,47.51,-242.39,44.7932737,-110.3782543,2698.44
4687V031,44.794498,-110.37634,2699.9,3810.9,6.78,8.55,42.73,-245.56,44.7944367,-110.3770942,2701.34
90218403,44.661999,-110.37417,2458.2,3856.48,0.22,1,25.84,-249.59,44.661938,-110.3749248,2459.64
2150 ngs,44.385834,-110.37366,2357.3,3879.71,0,0.47,42.98,-221.93,44.3857769,-110.374415,2358.6
21501234,44.385834,-110.37366,2357.3,3879.67,0,0.47,42.94,-221.97,44.3857769,-110.374415,2358.6
9021CHSQ,44.911499,-110.373,1895.9,4023.48,0.12,2.76,-3.02,-213.88,44.9114369,-110.3737536,1897.15
46870845,44.547832,-110.37167,2361.2,3869.57,0.01,0.55,19.38,-245.88,44.5477735,-110.3724253,2362.56
2150 ngs,44.564335,-110.37167,2361.3,3869.8,0.01,0.64,18.14,-247.03,44.5642762,-110.3724253,2362.67
21500845,44.564499,-110.37167,2361.3,3869.79,0.01,0.64,18.12,-247.06,44.5644402,-110.3724253,2362.67
90213176,44.563168,-110.3715,2363.9,3869.4,0.02,0.63,18.65,-246.82,44.5631092,-110.3722553,2365.27
21501229,44.420334,-110.3695,2357.3,3869.16,0.01,0.43,29.3,-235.64,44.4202768,-110.370255,2358.61
2150 ngs,44.420334,-110.36933,2357.3,3869.21,0.01,0.43,29.35,-235.59,44.4202768,-110.370085,2358.61
4687 ngs,44.526001,-110.36884,2357.3,3865.79,0,0.5,16.37,-248.51,44.525943,-110.3695953,2358.65
9022YS27,44.898666,-110.36716,2164.7,3962.35,3.23,3,19.85,-217.77,44.898604,-110.3679134,2165.95
4687 ngs,44.432167,-110.36667,2357.3,3865.56,0.01,0.43,24.63,-240.31,44.4321097,-110.367425,2358.61
2150 ngs,44.432835,-110.36667,2357.3,3865.8,0,0.43,24.81,-240.14,44.4327777,-110.367425,2358.61
21501226,44.432999,-110.36667,2357.3,3865.78,0,0.43,24.78,-240.17,44.4329417,-110.367425,2358.61
4687H083,44.481167,-110.36617,2357.3,3862.98,0,0.46,17.62,-247.3,44.4811095,-110.3669252,2358.63
4687V010,44.639668,-110.36383,2627,3822.22,0.67,1.46,45.61,-247.75,44.6396075,-110.3645845,2628.43
4687H091,44.4445,-110.363,2357.3,3862.98,0,0.45,20.94,-243.99,44.4444427,-110.3637549,2358.62
4687V011,44.622665,-110.36217,2588.9,3827.33,0.51,1.27,40.52,-248.94,44.6226049,-110.3629245,2590.31
90218404,44.629002,-110.36,2560.9,3834.11,0.27,0.96,38.1,-248.79,44.6289418,-110.3607544,2562.32
2150 ngs,44.558834,-110.35616,2357.3,3869,0,0.59,16.61,-248.18,44.5587754,-110.3569146,2358.67
21500844,44.558834,-110.35616,2357.3,3869.04,0,0.59,16.65,-248.14,44.5587754,-110.3569146,2358.67
9021BPR9,44.559002,-110.356,2360.5,3868.15,0,0.58,16.73,-248.43,44.5589434,-110.3567546,2361.87
2150 ngs,44.419334,-110.35583,2357.3,3870.3,0,0.45,30.53,-234.39,44.4192769,-110.3565844,2358.6
21501262,44.419498,-110.35583,2357.3,3870.25,0,0.45,30.47,-234.46,44.4194409,-110.3565844,2358.6
90218427,44.413166,-110.35467,2359.2,3873.6,0,0.46,34.98,-230.15,44.4131089,-110.3554243,2360.49
2150 ngs,44.426167,-110.35467,2357.3,3868.3,0,0.45,27.92,-237.01,44.4261099,-110.3554244,2358.6
21501228,44.426167,-110.35467,2357.3,3868.31,0,0.45,27.93,-237,44.4261099,-110.3554244,2358.6
90218429,44.363834,-110.353,2361.9,3881.73,0.02,0.54,48.41,-216.93,44.3637772,-110.3537539,2363.17
21501236,44.363834,-110.352,2357.3,3882.25,0.01,0.55,47.51,-217.31,44.3637772,-110.3527539,2358.57
2150 ngs,44.363834,-110.35184,2357.3,3882.3,0.01,0.55,47.56,-217.26,44.3637772,-110.3525939,2358.57
4687HG78,44.987835,-110.35017,2637.1,3891.51,0.16,3.84,86.49,-206.12,44.9877725,-110.3509224,2638.45
2150 ngs,44.383835,-110.34917,2357.3,3883.3,0,0.48,46.75,-218.15,44.3837782,-110.3499239,2358.58
21501235,44.383835,-110.34917,2357.3,3883.29,0,0.48,46.74,-218.16,44.3837782,-110.3499239,2358.58
21501227,44.411667,-110.348,2357.3,3876.89,0,0.47,37.82,-227.09,44.41161,-110.348754,2358.59
2150 ngs,44.411667,-110.34783,2357.3,3876.9,0,0.47,37.83,-227.08,44.41161,-110.348584,2358.59
4687 ngs,44.440498,-110.34734,2357.3,3864.78,0,0.46,23.1,-241.82,44.4404409,-110.3480941,2358.61
4687HG73,44.755833,-110.34666,2711.2,3803.64,2.53,4.55,42.46,-255.35,44.7557722,-110.3474133,2712.66
9022YS26,44.879333,-110.34566,2304.9,3929.16,0.42,2.69,31.61,-224.8,44.8792713,-110.3464127,2306.19
4687H074,44.526333,-110.3445,2357.3,3864.35,0,0.51,14.9,-249.97,44.5262752,-110.3452542,2358.65
9022YS01,44.907501,-110.34184,1896.8,4024.92,0.07,3.32,-0.94,-211.4,44.9074391,-110.3425924,1898.05
4687 ngs,44.198502,-110.3415,2759.3,3792.57,2.81,3.26,96.65,-207.53,44.1984443,-110.3422528,2760.66
4687H079,44.5075,-110.34,2357.3,3862.16,0,0.5,14.42,-250.46,44.5074427,-110.3407541,2358.64
4687V009,44.654667,-110.33916,2623.4,3823.79,0.67,1.28,44.71,-248.43,44.6546062,-110.3399134,2624.86
4687V014,44.725834,-110.338,2613.3,3825.21,0.28,1.37,36.58,-255.73,44.7257715,-110.3387531,2614.78
2150 ngs,44.292835,-110.33717,2357.3,3882.1,0.01,0.93,53.78,-210.66,44.2927788,-110.3379228,2358.58
21501238,44.292835,-110.33717,2357.3,3882.15,0.01,0.93,53.83,-210.61,44.2927788,-110.3379228,2358.58
4687HG23,44.242668,-110.336,2708.4,3808.78,1.26,2.49,93.18,-207.64,44.2426092,-110.3367526,2709.72
90213276,44.558498,-110.33567,2366.1,3866.1,0.01,0.6,16.45,-249.3,44.5584395,-110.3364237,2367.47
21501237,44.32,-110.3355,2357.3,3881.6,0.02,0.7,50.82,-213.84,44.3199437,-110.3362529,2358.57
2150 ngs,44.319832,-110.33533,2357.3,3881.6,0.02,0.7,50.84,-213.82,44.3197757,-110.3360829,2358.57
9022YS25,44.887501,-110.32983,2407,3910.53,2.64,4.57,43.7,-220.02,44.8874394,-110.3305821,2408.28
2150 ngs,44.349834,-110.32833,2357.3,3884,0.01,0.57,50.52,-214.28,44.3497776,-110.3290828,2358.57
21501241,44.349998,-110.32833,2357.3,3883.98,0.01,0.57,50.49,-214.31,44.3499416,-110.3290828,2358.57
90218430,44.349998,-110.3275,2359.2,3883.39,0.01,0.57,50.49,-214.53,44.3499416,-110.3282527,2360.47
4687H084,44.480335,-110.32684,2357.3,3865.21,0,0.52,19.92,-244.94,44.4802778,-110.3275934,2358.61
4687H075,44.530334,-110.32584,2357.3,3869.71,0,0.56,19.9,-244.92,44.5302763,-110.3265933,2358.65
4687V015,44.694668,-110.32584,2778.5,3784.62,0.67,2.73,49.71,-259.28,44.6946062,-110.3265927,2780
4687H089,44.438999,-110.32367,2357.3,3876.96,0,0.52,35.42,-229.44,44.4389421,-110.324423,2358.59
90218405,44.594002,-110.32367,2529.8,3836.78,0.27,1.22,34.36,-248.8,44.5939427,-110.324423,2531.2
2150 ngs,44.914333,-110.32283,1884.3,4030.21,0.06,3.41,-0.12,-209.1,44.9142712,-110.3235817,1885.54
21500905,44.914501,-110.32283,1884.3,4030.17,0.06,3.41,-0.18,-209.15,44.9144392,-110.3235817,1885.54
9683413,44.736832,-110.32267,2478,3849.96,0.27,1.31,18.65,-258.63,44.7367692,-110.3234225,2479.48
90219 VS,44.920166,-110.31934,1914.1,4027.08,0.04,2.96,5.41,-207.38,44.9201041,-110.3200915,1915.34
90218431,44.306,-110.3155,2364.9,3884.91,0.04,0.7,57.74,-207.75,44.305944,-110.316252,2366.16
21501239,44.288666,-110.315,2357.3,3885.37,0,0.84,57.43,-207.11,44.2886101,-110.3157519,2358.57
764C073,44.923332,-110.315,1941.3,4023.28,0.13,2.8,9.7,-206.2,44.9232701,-110.3157513,1942.53
2150 ngs,44.288666,-110.31483,2357.3,3885.4,0,0.84,57.46,-207.08,44.2886101,-110.3155819,2358.57
764 ngs,44.923332,-110.31483,1941.3,4023.3,0.13,2.81,9.72,-206.17,44.9232701,-110.3155813,1942.53
4687 ngs,44.303833,-110.3145,2357.3,3885.6,0.04,0.73,56.29,-208.32,44.303777,-110.3152519,2358.56
21501240,44.304668,-110.3145,2357.3,3885.82,0.08,0.73,56.43,-208.14,44.304612,-110.3152519,2358.56
2150 ngs,44.304668,-110.31433,2357.3,3885.8,0.08,0.73,56.41,-208.16,44.304612,-110.3150819,2358.56
4687HG88,44.831501,-110.31416,2511.8,3868.3,1.58,2.43,38.83,-239.79,44.8314399,-110.3149117,2513.2
58785110,44.314667,-110.31384,2357,3886.3,0.14,0.71,55.91,-208.58,44.314611,-110.3145919,2358.26
4687 ngs,44.510666,-110.31133,2357.3,3869.17,0,0.59,21.14,-243.65,44.5106089,-110.3120827,2358.62
90218410,44.672165,-110.30967,2490.2,3846.01,0.22,1.46,24.31,-254.23,44.6721038,-110.3104222,2491.68
90218407,44.637001,-110.30867,2652.4,3813.64,0.15,1.3,45.1,-251.78,44.6369407,-110.3094222,2653.85
90213376,44.559002,-110.30783,2381.6,3864.85,0.03,0.64,19.93,-247.49,44.5589437,-110.3085824,2382.97
4687 ngs,44.943668,-110.307,1904.7,4033.62,0.92,4.68,6.92,-202.21,44.943606,-110.3077509,1905.91
2150 ngs,44.943668,-110.30683,1904.7,4033.8,0.99,4.68,7.1,-201.96,44.943606,-110.3075809,1905.91
2150 ngs,44.371334,-110.30634,2357.3,3889.6,0.05,0.72,54.18,-210.43,44.3712777,-110.3070919,2358.56
21501242,44.371334,-110.30634,2357.3,3889.6,0.05,0.72,54.18,-210.43,44.3712777,-110.3070919,2358.56
4687HG66,44.621834,-110.30466,2732.8,3792.42,1.12,2.58,50.02,-253.57,44.6217741,-110.3054121,2734.24
4687H076,44.525166,-110.304,2357.3,3875.23,0,0.64,25.89,-238.85,44.5251086,-110.3047523,2358.63
2150 ngs,44.552166,-110.30367,2357.3,3870.3,0.02,0.68,18.51,-246.17,44.5521079,-110.3044222,2358.66
21500839,44.552166,-110.30367,2357.3,3870.33,0.02,0.68,18.54,-246.14,44.5521079,-110.3044222,2358.66
